doc_id,word,label,context
1236,rhyth,Disease,...On the antiarrhythmic activity of one N - substituted pipe...
1236,n,Chemical,...On the antiarrhythmic activity of one N - substituted piperazine derivative of ...
1236,trans,Chemical,"... - substituted piperazine derivative of trans-2-amino-3-hydroxy-1, 2, 3, 4-tetrahydro..."
1237,arrhyth,Disease,...The antiarrhythmic activity of the compound N-(trans-3-...
1237,n-(trans-3,Chemical,"...antiarrhythmic activity of the compound N-(trans-3-hydroxy-1,2,3,4-tetrahydro-2-naphthyl)-..."
1237,"hydroxy-1,2,3,4-tetrahydro-2-naphthyl)-n-(3-oxo-3-phenyl-2",Chemical,"...mic activity of the compound N-(trans-3-hydroxy-1,2,3,4-tetrahydro-2-naphthyl)-N-(3-oxo-3-phenyl-2-methylpropyl)-piperazine hydrochloride ..."
1238,strophantine,Chemical,"...2 , with chloroform - adrenaline , with strophantine G and with aconitine ...."
1242,arrhyth,Disease,...The compound manifests antiarrhythmic activity in all models of experiment...
1246,viruses,Disease,...tamin E and myopathy induced by certain viruses have much in common anatomically and pa...
1249,myopath,Disease,...hat the histological characteristics of myopathic rat muscle induced experimentally are...
1250,s,Chemical,...myopathic patients by using anabolizing steroids have encouraged the authors to i...
1250,myopath,Disease,"..., CIBA ) at high doses in rats rendered myopathic by a diet deficient in vitamin E ...."
1251,myop,Disease,"...e tissue , which however maintained its myopathic characteristics in the control ani..."
1252,s,Chemical,...e undoubted efficacy of the anabolizing steroids in experimental myopathic diseas...
1252,dystro,Disease,...muscle tissue ; and finally because the dystrophic injurious agent is certainly not th...
1266,blood,Disease,...Similar reductions occurred in standing blood pressure and there was no evidence of p...
1266,post,Disease,...d pressure and there was no evidence of postural hypotension...
1266,hypotension,Disease,...e and there was no evidence of postural hypotension...
1267,ta,Disease,...Tachyphylaxis to systemic but not to airwa...
1267,asthmatic,Disease,...py with high dose inhaled salbutamol in asthmatics ....
1269,tachyphylaxis,Disease,...resent study was to investigate whether tachyphylaxis occurs during prolonged treatment with ...
1270,hds,Chemical,"...ent with high dose inhaled salbutamol ( HDS ), 4 , 000 micrograms daily , low dose ..."
1270,lds,Chemical,"...s daily , low dose inhaled salbutamol ( LDS ), 800 micrograms daily , or placebo ( ..."
1285,3,Chemical,"...s , blood pressure and plasma levels of 3-methoxy-4-hydroxyphenethyleneglycol ( M..."
1285,methoxy-4,Chemical,"..., blood pressure and plasma levels of 3-methoxy-4-hydroxyphenethyleneglycol ( MHPG ) and ..."
1285,hydroxyphenethyleneglycol,Chemical,...essure and plasma levels of 3-methoxy-4-hydroxyphenethyleneglycol ( MHPG ) and cortisol were determined i...
1285,cort,Chemical,...-hydroxyphenethyleneglycol ( MHPG ) and cortisol were determined in 17 healthy subje...
1286,nervousness,Disease,"... increases in subject - rated anxiety , nervousness , fear , nausea , palpitations , restle..."
1286,fear,Disease,"...subject - rated anxiety , nervousness , fear , nausea , palpitations , restlessness ..."
1290,cort,Chemical,...Caffeine increased plasma cortisol levels equally in the patient and h...
1291,adeno,Chemical,"...Because caffeine is an adenosine receptor antagonist , these results..."
1291,adeno,Chemical,...rmalities in neuronal systems involving adenosine ....
1299,vip,Chemical,...The lowest myocardial VIP concentration was found in the hearts o...
1307,cat,Chemical,...05 ). Myocardial catecholamines were also determined in 14 s...
1309,vip,Chemical,... ) between the tissue concentrations of VIP and norepinephrine...
1312,seizure,Disease,"...or activity , righting ability , clonic seizure induction , stress - induced lethality ..."
1312,death,Disease,"...nduction , stress - induced lethality , death without external stress -- were scored ..."
1315,clon,Disease,...In the same animals the occurrence of clonic seizures was scored as to time of ons...
1315,seizures,Disease,...e same animals the occurrence of clonic seizures was scored as to time of onset and seve...
1316,ton,Disease,"...When these proceeded to tonic seizures , death occurred in less tha..."
1316,seizures,Disease,"...When these proceeded to tonic seizures , death occurred in less than 20 min ...."
1316,death,Disease,"...hen these proceeded to tonic seizures , death occurred in less than 20 min ...."
1317,death,Disease,"...a swim test in 25 degrees C water , and death - producing tonic seizures were scored ..."
1317,ton,Disease,"...degrees C water , and death - producing tonic seizures were scored for 2 min ...."
1317,seizures,Disease,"...s C water , and death - producing tonic seizures were scored for 2 min ...."
1321,disease,Disease,...clophosphamide therapy for nonmalignant disease ....
1324,p,Disease,... occult invasive carcinoma of the renal pelvis ....
1325,hemorrha,Disease,...he ability of cyclophosphamide to cause hemorrhagic cystitis and urine cytologic abnorma...
1325,cystitis,Disease,...f cyclophosphamide to cause hemorrhagic cystitis and urine cytologic abnormalities indis...
1334,hyper,Disease,"...d were dose - limiting adverse events : hyper- or hypotension ( three ), severe abdom..."
1334,hypotension,Disease,"...e - limiting adverse events : hyper- or hypotension ( three ), severe abdominal pain ( 0 ),..."
1343,dse,Chemical,...d a pilot study to assess the safety of DSE in emergency department patients with c...
1349,at,Disease,"... terminated because of a rate - related atrial conduction deficit , and 1 patient ..."
1351,at,Chemical,...%) of 20 patients required supplemental atropine to reach their target heart rates...
1351,ine,Chemical,... 20 patients required supplemental atropine to reach their target heart rates ....
1374,ri,Disease,...Patients who had ARI after high - dose melphalan underwent d...
1377,tub,Disease,...Ongoing tubular injury may be a prerequisite for re...
1377,injury,Disease,...Ongoing tubular injury may be a prerequisite for renal injury ...
1380,fear,Disease,...Impaired fear recognition in regular recreational coc...
1391,r,Chemical,...Possible parallels between RC users and psychopaths with respect to ...
1391,psychopath,Disease,...Possible parallels between RC users and psychopaths with respect to impaired fear recognit...
1391,am,Disease,"... respect to impaired fear recognition , amygdala dysfunction..."
1394,ul,Disease,...The pathogenesis of these ulcers and management of these patients ar...
1421,us,Disease,...orrhagic infarction of the globus pallidus after cocaine and alcohol intoxication ...
1429,hd,Chemical,...ort a case of acute renal failure after HD - MTX therapy in a patient with ileosto...
1430,post,Disease,"...antation , he was diagnosed with PTLD ( post-transplantation lymphoproliferative dis..."
1430,burkitt,Disease,"...antation lymphoproliferative disorder , Burkitt-type malignant lymphoma ). During induc..."
1430,il,Disease,"... During induction therapy , he suffered ileal perforation and ileostomy was perfor..."
1430,perfo,Disease,"...g induction therapy , he suffered ileal perforation and ileostomy was performed ...."
1431,hd,Chemical,...Subsequent HD - MTX therapy caused acute renal failur...
1432,in,Disease,...We supposed that intravascular hypovolemia due to substanti...
1433,hd,Disease,... we could safely treat the patient with HD - MTX...
1447,war,Chemical,...8 ) in warfarin users ( P difference = 0 ....
1447,n,Chemical,...8 ) in warfarin users ( P difference = 0 ....
1452,war,Chemical,"...001 ) but none in warfarin users with IS / TIA ( OR , 1 ...."
1452,n,Chemical,"...001 ) but none in warfarin users with IS / TIA ( OR , 1 ...."
1509,monoam,Chemical,... less important function than the other monoamines...
1513,insulin,Chemical,...In the insulin - group the period of hypoglycaemia was...
1513,rate,Disease,... associated with an increase in heart - rate and a fall in diastolic blood - pressur...
1513,pressure,Disease,... - rate and a fall in diastolic blood - pressure ....
1514,insulin,Chemical,...In the propranolol - insulin group there was a significant fall in h...
1514,pressure,Disease,...t subjects and an increase in diastolic pressure ....
1515,insulin,Chemical,...pical S - T / T changes occurred in the insulin - group but in none of the propranolol ...
1515,insulin,Chemical,... group but in none of the propranolol - insulin group ....
1516,diabe,Disease,...Hypertension in diabetics prone to hypoglycaemia...
1517,o,Chemical,... disease in climacteric women receiving oestrogen therapy ....
1518,o,Chemical,...e among 850 climacteric women receiving oestrogen therapy ....
1519,o,Chemical,...perplasia was associated with unopposed oestrogen therapy without progestagen ....
1519,progestage,Chemical,...ith unopposed oestrogen therapy without progestagen ....
1520,at,Disease,...tic hyperplasia and 6 of the 8 cases of atypical hyperplasia ....
1521,o,Chemical,...nappropriate and unsupervised unopposed oestrogen therapy and the difficulty in d...
1522,o,Chemical,...Cyclical low - dose oestrogen therapy with 7 -- 13 days of pr...
1537,ino,Disease,"...h Escherichia coli and Pseudomonas aeruginosa , accounted for 74 % of all gram-nega..."
1537,infections,Disease,...for 74 % of all gram-negative bacillary infections ....
1547,th,Disease,"...h SAH , arteriolar and capillary fibrin thrombi in patients with fibrinolytic synd..."
1547,syndrome,Disease,"...n thrombi in patients with fibrinolytic syndromes treated with EACA , or other thromboem..."
1547,e,Chemical,"...ith fibrinolytic syndromes treated with EACA , or other thromboembolic phenomena ..."
1547,thromboembo,Disease,"... syndromes treated with EACA , or other thromboembolic phenomena ...."
1548,th,Disease,...Since intravascular fibrin thrombi are often observed in patients wit...
1548,th,Disease,...mplicated in the pathogenesis of fibrin thrombi in patients with disseminated intr...
1548,coagulopathies,Disease,"...ular coagulation or other "" consumption coagulopathies ."" This report describes subtotal infar..."
1548,thrombosis,Disease,...ubtotal infarction of the kidney due to thrombosis of a normal renal artery ....
1558,neon,Disease,"...a , hyperbilirubinemia , polycythemia , neonatal apnea , and bradycardia are not inv..."
1558,apnea,Disease,"...bilirubinemia , polycythemia , neonatal apnea , and bradycardia are not invariable an..."
1562,cat,Chemical,...y all exhibited markedly reduced plasma catecholamines and plasma renin activity in...
1562,h,Disease,...nt and upright positions and had marked hypersensitivity to the pressor effects o...
1564,pressures,Disease,... 160 mg / day ) also elevated the blood pressures of these individuals with increases in ...
1587,fenoterol,Chemical,"...The actions of fenoterol-hydrobromide , ritodrin-HCl and placebo..."
1587,hydrobromide,Chemical,"...The actions of fenoterol-hydrobromide , ritodrin-HCl and placebo given to 10 ..."
1587,ritodrin,Chemical,"...The actions of fenoterol-hydrobromide , ritodrin-HCl and placebo given to 10 healthy sub..."
1587,h,Chemical,"...ns of fenoterol-hydrobromide , ritodrin-HCl and placebo given to 10 healthy subje..."
1587,l,Chemical,"... of fenoterol-hydrobromide , ritodrin-HCl and placebo given to 10 healthy subject..."
1590,fenoterol,Chemical,"...After the end of fenoterol-hydrobromide infusion , tremor amplitud..."
1590,hydrobromide,Chemical,"...After the end of fenoterol-hydrobromide infusion , tremor amplitudes decreased ..."
1590,ritodrin,Chemical,...gnificantly faster than those following ritodrin-HCl...
1590,hcl,Chemical,...ly faster than those following ritodrin-HCl...
1591,co,Chemical,...ollowing the injection of long - acting corticosteroid suspensions in combination ...
1596,vascular,Disease,"...ed visual fields , optic nerve pallor , vascular attenuation , and chorioretinal atrophy..."
1605,aldos,Chemical,"...ary excretion of potassium , sodium and aldosterone ...."
1606,hypokal,Disease,"..., and sometimes also of sodium , in the hypokalemic but not in the normokalemic patient..."
